PRODUCT,REACTANT
CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C(=O)O)CCCC(C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O,CC(=O)NC1=COC(CO)C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C(=O)O)CCCC(C(=O)NC(C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C)OC12)C4NC(C)=O)C(O)C3NC(C)=O.C[C@@H](N)C(=O)O
C[C@@H](N)C(=O)NCC(=O)NCC(=O)O,C[C@@H](N)C(=O)O.NCC(=O)NCC(=O)O
Cc1ccc(NCCc2ccc(C(F)(F)F)cn2)cc1OC(F)F,NCCc1ccc(C(F)(F)F)cn1.Cc1ccc(I)cc1OC(F)F
O=C(O)[C@H](O)COP(=O)(O)O,O=C(OP(=O)(O)O)C(O)COP(=O)(O)O
O=[N+](O)c1ccc(Oc2ccc3c(c2)CCC(c2cccc(F)c2F)O3)nc1,Oc1ccc2c(c1)CCC(c1cccc(F)c1F)O2.O=[N+](O)c1ccc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)nc1
CN(C)CC1CCCC(=Cc2ccccc2)C1=O,CC(=O)Cl.O=C1CCCCC1=Cc1ccccc1.CNC
Cc1onc(-c2cccc(F)c2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,O=S1(=O)CCNCC1.COC(=O)c1ccc(OCc2c(-c3cccc(F)c3)noc2C)nc1
COC(=O)c1cn(C(=O)OC(C)(C)C)c2nccc(CN[C@@H](C(=O)O)C3CCCC3)c12,N[C@@H](C(=O)O)C1CCCC1.COC(=O)c1cn(C(=O)OC(C)(C)C)c2nccc(C=O)c12
Cc1onc(-c2ccc(F)cc2)c1/C=C\c1cc(C(=O)NC(C)C)n(C)n1,On1nnc2ccccc21.Cc1onc(-c2ccc(F)cc2)c1/C=C\c1cc(C(=O)O)n(C)n1
O=C(O)/C=C/c1ccc(O)c(O)c1,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@H]1O
CC[C@@H]1O[C@H](C(=O)OC(C)(C)C)[C@H](c2ccccc2)N1[C@@H](C)c1ccccc1,C=CCN([C@@H](C)c1ccccc1)[C@@H](c1ccccc1)[C@H](O)C(=O)OC(C)(C)C
CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O,*N[C@@H](COC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(*)=O
CC(C)(C)OC(=O)N1C[C@H](NOCc2ccccc2)CC[C@H]1C(=O)NOCCNC(=O)OCc1ccccc1,NOCCNC(=O)OCc1ccccc1.CC(C)(C)OC(=O)N1C[C@H](NOCc2ccccc2)CC[C@H]1C(=O)O
CON=Cc1ccc2c3c1ccn3C(=O)CNC2,O=Cc1ccc2c3c1ccn3C(=O)CNC2.CON
C=C(C)OC(=O)Nc1cncc(C(F)(F)F)c1,Nc1cncc(C(F)(F)F)c1.C=C(C)OC(=O)Cl
*OP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCCCCCCCCCC=C,*OP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCCCC=CCCCCCC
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1[C@@H](COP(=O)(O)O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,CC(=O)[CoA].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)[C@H]1O
O=C(Nc1ccccc1-c1nc2cc(CN3CCOCC3)cnc2s1)c1csc(-c2ccccc2)n1,Nc1ccccc1-c1nc2cc(CN3CCOCC3)cnc2s1.O=C(O)c1csc(-c2ccccc2)n1
CN(C)C(=Nc1c(Cl)cc(C(F)(F)F)cc1Cl)C(F)(F)F,FC(F)(F)C(Cl)=Nc1c(Cl)cc(C(F)(F)F)cc1Cl.CNC
Cc1cc2c(NCc3ccc(F)cc3)nc(-c3ccccn3)nc2s1,NCc1ccc(F)cc1.Cc1cc2c(Cl)nc(-c3ccccn3)nc2s1
CC(=O)O,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1
O=C(O)Cc1ccc(Cl)c(NC(=O)Nc2ccccn2)c1,COC(=O)Cc1ccc(Cl)c(NC(=O)Nc2ccccn2)c1
Cn1cc(C=O)c2c(Br)cccc21,O=Cc1c[nH]c2cccc(Br)c12.CI
COCCOCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(C)O)C2)nnn1-c1ccccc1C,COCCOCc1c(C(=O)N(CC(C)C)[C@H]2C[C@@H](C(C)O)CN(C(=O)OC(C)(C)C)C2)nnn1-c1ccccc1C
NC(=O)c1cc(Br)c(O)c(Br)c1,N#Cc1cc(Br)c(O)c(Br)c1
CC(=O)c1cc(NCCc2ccccc2)cn1Cc1ccc(F)cc1,CC(=O)c1cc(NCc2ccccc2)cn1Cc1ccc(F)cc1.[BH3-]C#N.CC(=O)O
CCCCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1ccc(S(N)(=O)=O)cc1,O=C(O)c1ccc(Cl)cc1C(=O)c1ccccc1.CCCCC(O)CNCc1ccc(S(N)(=O)=O)cc1
Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12,Cc1cc(O)cc(O)c1C(=O)c1c(O)cc(O)cc1O
*C(=O)/C=C/CCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCCCCCCCC/C=C\CCCCCCCCCCCCCCCCCC,*C(=O)C[C@H](O)CCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCCCCCCCC/C=C\CCCCCCCCCCCCCCCCCC
NC(=O)c1ccc(Oc2cccc(F)c2)c(Br)c1,O=C(O)c1ccc(Oc2cccc(F)c2)c(Br)c1
C=C(CC)C1NC(=O)CC(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12,C[Si](C)(C)CCOCN1C(=O)/C(=C\c2cc(F)cc(F)c2)c2ccc(Cl)cc21.ClCCl.C=C(C=NC(=C)O[Si](C)(C)C)CC
O=C1c2ccc(O)cc2OC[C@H]1c1ccc(O)cc1,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
C=CCOC(=O)[C@@H](N)CO,C=CCOC(=O)[C@H](CO)NC(=O)OC(C)(C)C
*N[C@@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(*)=O,*N[C@@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(*)=O
CCN(C(=O)CCN(C)C(C)=O)c1cn(-c2cccnc2)nc1Cl,ClCCl.CC(=O)Cl.CCN(C(=O)CCNC)c1cn(-c2cccnc2)nc1Cl
O=C(Cc1ccc(F)cc1)NC(=S)Nc1ccc(Oc2ncnn3cccc23)c(F)c1,N#C[S-].Nc1ccc(Oc2ncnn3cccc23)c(F)c1.O=C(Cl)Cc1ccc(F)cc1
Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O
CC(C)n1nc(-c2cccc([N+](=O)O)c2)c(C#N)c1N,COC(=C(C#N)C#N)c1cccc([N+](=O)O)c1.CC(C)NN
CC[C@H](C)COC(=O)c1ccc2cc(O)ccc2c1,O=C(O)c1ccc2cc(O)ccc2c1.CC[C@H](C)CO
CC(=O)Nc1cc2c(cc1[N+](=O)O)CCC2,O=C(OC(=O)C(F)(F)F)C(F)(F)F.O[n+]1ncnc2cc3c(cc21)CCC3
CCN(CC)C[C@@H]1CN(c2ccc3[nH]c(-c4n[nH]c5cc(F)ccc45)nc3c2)[C@@H](C)CO1,O=Cc1n[nH]c2cc(F)ccc12.CCN(CC)C[C@@H]1CN(c2ccc(N)c(N)c2)[C@@H](C)CO1
CCOC(=O)C=Cc1ccc(NC(=O)NC)cc1,CN=C=O.CCOC(=O)C=Cc1ccc(N)cc1
O=c1c(-c2ccccc2)coc2ccccc12,O=C(c1cccc(Cc2ccccc2)c1O)c1cccc(Cc2ccccc2)c1O
COC(=O)[C@H](CCSC(F)F)NC(=O)OC(C)(C)C,C=[N+]=[N-].CC(C)(C)OC(=O)N[C@@H](CCSC(F)F)C(=O)O
O=C(CCCCl)N1CCCOc2ccccc21,O=C(Cl)CCCCl.c1ccc2c(c1)NCCCO2
Nc1nc2[nH]cnc2c(=O)[nH]1,*OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*
CCCc1nn(C)c2c(=O)[nH]c(Cc3ccc(NC(=O)/C=C/OCC)cc3)nc12,CCO/C=C/C(=O)Cl.CCCc1nn(C)c2c(=O)[nH]c(Cc3ccc(N)cc3)nc12
O=C=O,CC(=O)[CoA]
OC[C@H]1O[C@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,O=C1CO[C@H](CO)[C@@H](O)[C@@H]1O.Oc1ccccc1
CC(=O)NC(C)COc1c(C)cccc1C,CC(=O)Cl.Cc1cccc(C)c1OCC(C)N
c1ccc2ncccc2c1,O=c1[nH]ccc2ccccc12
CCOCC(=O)NC(C)(C)Cn1c(COCC)nc2c[n+](O)c3ccccc3c21,CCOCC(=O)NC(C)(C)Cn1c(COCC)nc2cnc3ccccc3c21
COc1cc(N2CCN(C(=O)Cn3nc(C(F)(F)F)c(Cl)c3C)CC2)ccc1Br,COc1cc(N2CCNCC2)ccc1Br.Cc1c(Cl)c(C(F)(F)F)nn1CC(=O)O
Cc1c(C#N)nnc(NC2CCN(Cc3cc(F)cc(F)c3)CC2)c1C,NC1CCN(Cc2cc(F)cc(F)c2)CC1.Cc1c(Cl)nnc(C#N)c1C
CC(C)(C)OC(=O)N1C(C)(C)OC[C@@]1(CO)CCc1ccc(OCCOc2cccc(F)c2)cc1,Fc1cccc(OCCBr)c1.CC(C)(C)OC(=O)N1C(C)(C)OC[C@@]1(CO)CCc1ccc(O)cc1
O=C(O)c1ccc(O)cc1,COc1ccc(C(=O)O)cc1
Cc1cc(O)c2c(c1)C[C@@H](O)C1=C2C(=O)c2c(O)ccc(O[C@H]3C[C@@H](O)[C@H](O)[C@@H](C)O3)c2C1=O,Cc1cc(O)c2c(c1)C[C@@H](O)C1=C2C(=O)c2cccc(O[C@H]3C[C@@H](O)[C@H](O)[C@@H](C)O3)c2C1=O
Nc1cccc(C(=O)NCCCCNc2nc(Cl)ncc2Br)c1,O=C(NCCCCNc1nc(Cl)ncc1Br)c1cccc([N+](=O)O)c1
CC(=O)N[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]1C,CC(=O)N[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]1C.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C=CC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
CC(=C\C=C\C=C(C)\C=C\C=O)/C=C/C=C(\C)C=C=C1C(C)(C)CC(O)CC1(C)O,CC(=C\C=C\C=C(C)\C=C\C=C(C)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)/C=C/C=C(\C)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O
Nc1ncnn2c(CO)cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)n4)cc3)c12,Nc1ccc(-c2cc(CO)n3ncnc(N)c23)cc1.O=C(Nc1cccc(C(F)(F)F)n1)Oc1ccccc1
Nc1nccn2c1c(-c1cc3ccccc3[nH]1)nc2[C@H]1CC[C@H](C(N)=O)CC1,CC(C)(C)OC(=O)n1c(B(O)O)cc2ccccc21.Nc1nccn2c1c(I)nc2[C@H]1CC[C@H](C(N)=O)CC1
[N-]=[N+]=N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
CC(C)[Si](OC(C)(c1nnc(-c2nc(C3CC3)c(C(F)(F)F)cc2N)o1)C(F)(F)F)(C(C)C)C(C)C,OB(O)C1CC1.CC(C)[Si](OC(C)(c1nnc(-c2nc(Br)c(C(F)(F)F)cc2N)o1)C(F)(F)F)(C(C)C)C(C)C
O=C(COCc1ccccc1)Nc1cccc(C(F)(F)F)c1,Nc1cccc(C(F)(F)F)c1.O=C(O)COCc1ccccc1
COc1cc2c(cc1OC)/C(=N/OCc1ccc([N+](=O)O)cc1)CCC2,COc1cc2c(cc1OC)C(=O)CCC2.CCO.O=[N+](O)c1ccc(CNO)cc1
COc1cc(C)c(-c2ccc3c(n2)-c2sc(-c4ncnn4-c4ccc(F)cc4F)cc2CCO3)cn1,Fc1ccc(-n2ncnc2-c2cc3c(s2)-c2nc(Cl)ccc2OCC3)c(F)c1.COc1cc(C)c(B2OC(C)(C)C(C)(C)O2)cn1
CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
O=C(O)[C@H]1O[C@@H](Oc2ccc3c(c2)c(=O)oc2cc(O)ccc23)[C@H](O)[C@@H](O)[C@@H]1O,O=C(O)[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.O=c1oc2cc(O)ccc2c2ccc(O)cc12
COC(=O)Nc1ccc(Sc2ccc(C(=O)NC(C)(C)COP(=O)(OC(C)(C)C)OC(C)(C)C)cc2Nc2ncnc3nc(C(C)C)ccc23)cc1,CC(C)(N)COP(=O)(OC(C)(C)C)OC(C)(C)C.COC(=O)Nc1ccc(Sc2ccc(C(=O)O)cc2Nc2ncnc3nc(C(C)C)ccc23)cc1
CC(=O)N=C(NC(CC1CCCCC1)C(=O)NC1(C#N)CCN(C)CC1)c1ccc(F)cc1,CC(=O)NC(=S)c1ccc(F)cc1.CN1CCC(C#N)(NC(=O)C(N)CC2CCCCC2)CC1
O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O.Nc1ccccc1C(=O)O.Nc1ccccc1C(=O)O
*C(=O)[C@H](C)NC(=O)[C@@H](CC(N)=O)NC(=O)CCCCCCCCCCCCC,*C(=O)[C@@H](CC(N)=O)NC(=O)CCCCCCCCCCCCC.*C(=O)[C@H](C)N
*C(=O)C(=O)C(C)C,CC(C)C(=O)C(=O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
O=C(O)/C=C/c1ccc(O)cc1,COC(=O)/C=C/c1ccc(O)cc1
COc1ccc(C(C)=NOCc2ccc([N+](=O)O)cc2)cc1F,NOCc1ccc([N+](=O)O)cc1.COc1ccc(C(C)=O)cc1F
CCCCCN(Cc1ccc(OCC(=O)OCC)c(C)c1)c1cccc(-c2ccc(C(F)(F)F)cc2)c1,CCOC(=O)COc1ccc(CBr)cc1C.CCCCCNc1cccc(-c2ccc(C(F)(F)F)cc2)c1
C[N@@+]12CCc3cc4c(cc3[C@@H]1Cc1ccc3c(c1C2)OCO3)OCO4,C[SAH].c1cc2c(c3c1C[C@H]1c4cc5c(cc4CCN1C3)OCO5)OCO2
CCOC(=O)N(CCNC(=O)C(F)(F)F)c1ccccc1,O=C(NCCNc1ccccc1)C(F)(F)F.CCOC(=O)Cl
CCOC(=O)c1c(C)nc2c(-c3c(C)cc(C)cc3C)c(C)nn2c1NC(CC)CC,CCOC(=O)c1c(C)nc2c(-c3c(C)cc(C)cc3C)c(C)nn2c1Cl.CCC(N)CC
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5CC5)no4)c3)c2cc1OC,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)C)no4)c3)c2cc1OC
*N[C@@H](CCCCNC(O)C(C)=O)C(*)=O,*N[C@@H](CCCCN)C(*)=O.CC(=O)C=O
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCNC(=O)CCCCCCCCCCCCCCC
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCN(CCS(C)(=O)=O)C(C)(C)C3)n(C)c2n1,CC1(C)CNCCN1CCS(C)(=O)=O.Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(C=O)n(C)c2n1
O=C(O)C(=O)Cc1cc(I)c(O)c(I)c1,O=C(O)C(O)Cc1cc(I)c(O)c(I)c1
NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,*C(=O)OCC(COP(=O)(O)OCCN)OC(*)=O.Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1
*N[C@@H](CS[As](C)C)C(=O)O*,*N[C@@H](CS[As](C)SC[C@H](N*)C(=O)O*)C(=O)O*.C[SAH]
C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,*C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@H]5O[C@H](CO)[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@H]4O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)/C=C/CCCCCCCCCCCCC.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
*C(=O)OCC(COC(*)=O)OC(*)=O,*C(=O)OC[C@H](CO)OC(*)=O.*C(=O)[CoA]
Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2,Nc1nc(=O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)cc3)CN21
Cn1ncc(C(=O)N2CCCC2)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1,C1CCNC1.Cn1ncc(C(=O)O)c1C(=O)Nc1ccc2nc(-c3ccccc3)nn2c1
N[C@@H](C(=O)O)[C@@H](O)C(=O)O,O=C(O)CC(=O)C(=O)O
Fc1cccc(F)c1CCNC(=S)n1ccnc1,NCCc1c(F)cccc1F.S=C(n1ccnc1)n1ccnc1
Oc1cccc2c(CCOCCCc3ccccc3)coc12,BrCCCc1ccccc1.OCCc1coc2c(OC3CCCCO3)cccc12
Cc1ncsc1C(=O)NC[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)c1nc(N)sc1-c1cccc(F)c1,NC[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)c1nc(N)sc1-c1cccc(F)c1.Cc1ncsc1C(=O)O
CCCCCCCC/C=C\CCCCCC(=O)CC(=O)[CoA],CCCCCCCC/C=C\CCCCCC(O)CC(=O)[CoA]
CON=C(C)c1ccc(C2(C3CCN(C(C)CCNC(=O)c4c(C)ncnc4C)CC3)Oc3ccccc3O2)cc1,CON.CC(=O)c1ccc(C2(C3CCN(C(C)CCNC(=O)c4c(C)ncnc4C)CC3)Oc3ccccc3O2)cc1
CC(=O)N(Cc1ccc(Oc2ccccc2)cc1)C[C@H]1c2sc(N)c(C(=O)O)c2CCN1[C@@H](C)c1ccccc1,O=Cc1ccc(Oc2ccccc2)cc1.CC(=O)Cl.C[C@@H](c1ccccc1)N1CCc2c(sc(N)c2C(=O)OC(C)(C)C)[C@@H]1CN
C=CCN1CCOc2cc(F)c(-c3c([C@H](OC(C)(C)C)C(=O)OC)c(C)nc4cc(-c5cccc(Br)c5)nn34)cc21,C=CCN1CCOc2cc(F)c(B3OC(C)(C)C(C)(C)O3)cc21.COC(=O)[C@@H](OC(C)(C)C)c1c(C)nc2cc(-c3cccc(Br)c3)nn2c1I
*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)CO)OC(*)=O,*C(=O)OC[C@H](COP(=O)(O)OCCN)OC(*)=O.OCC(O)CO
CCCCCCCCCCCCCCCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O
CC(C)(C)OC(=O)C1CCc2cc(NC(=O)C(C)(C)C)ncc21,CC(C)(C)OC(=O)Cc1cnc(NC(=O)C(C)(C)C)cc1CCBr
CNc1ccccc1,C[N+](C)(O)c1ccccc1
NC(=O)c1ccc(Oc2ccc3c(c2)CCCC3Cl)nc1,NC(=O)c1ccc(Oc2ccc3c(c2)CCCC3O)nc1
CCOC(=NC(=O)c1ccc(OC)cc1)N1Cc2ccccc2-c2ccccc2C1,COc1ccc(C(=O)Cl)cc1.CCOC(=N)N1Cc2ccccc2-c2ccccc2C1
CCc1cc(C)c(-c2cccc(C(=O)CC(=O)Nc3cc(C(F)(F)F)c(OCC(F)(F)F)cc3NC(=O)OC(C)(C)C)c2)cn1,CC(C)(C)OC(=O)Nc1cc(OCC(F)(F)F)c(C(F)(F)F)cc1N.CCc1cc(C)c(-c2cccc(C(=O)CC(=O)OC(C)(C)C)c2)cn1
COc1ncc(C#N)cc1-c1ccc(CNC(=O)OC(C)(C)C)cc1,CC(C)(C)OC(=O)NCc1ccc(Br)cc1.COc1ncc(C#N)cc1B(O)O
CC(=O)OC[C@H]1O[C@@H](Oc2n[nH]c(C(C)C)c2Cc2ccc(Br)cc2C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC[C@H]1O[C@H](Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O.Cc1cc(Br)ccc1Cc1c(O)n[nH]c1C(C)C
CC/C=C\C[C@@H](O)C=C[C@H]1[C@H]2C[C@H](OO2)[C@@H]1CC=CCCCC(=O)O,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
OC1C(O)C(O)C(O)C(O)C1O,O=P(O)(O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,Cc1ncc(CO)c(C=O)c1O
CS(=O)(=O)Nc1ccc(C(=O)c2cnoc2C2CC2)c(Cl)c1,CCOC=C(C(=O)c1ccc(NS(C)(=O)=O)cc1Cl)C(=O)C1CC1
O=C1O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]1O,O=S(=O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
